@relation "poi"

@attribute iid numeric
@attribute enclosureType string
@attribute catchedType string
@attribute isFromArgument {true, false}
@attribute varNames string
@attribute varTypes string
@attribute constants string
@attribute methodNames string
@attribute methodExceptions string
@attribute otherExceptions string
@attribute classid{org.apache.poi.EncryptedDocumentException,java.io.IOException,java.lang.IllegalStateException,java.lang.IllegalArgumentException,java.lang.UnsupportedOperationException,java.lang.RuntimeException,java.util.NoSuchElementException,org.apache.poi.util.RecordFormatException,org.apache.poi.hpsf.HPSFRuntimeException,java.lang.Exception,java.lang.ArrayIndexOutOfBoundsException,java.lang.NullPointerException,java.lang.IndexOutOfBoundsException,java.io.FileNotFoundException,org.apache.poi.ss.formula.eval.NotImplementedException,org.apache.poi.ss.formula.FormulaParseException,org.apache.poi.ss.formula.eval.EvaluationException,org.apache.poi.ss.formula.eval.ErrorEval,org.apache.poi.ooxml.POIXMLException,org.apache.poi.openxml4j.exceptions.InvalidFormatException,org.apache.poi.openxml4j.exceptions.InvalidOperationException,org.apache.poi.xssf.binary.XSSFBParseException,org.apache.poi.hslf.exceptions.HSLFException,org.apache.poi.hslf.exceptions.CorruptPowerPointFileException}

@data
2229,"CatchClause","java.io.IOException",true,"bos emb ","java.io.ByteArrayOutputStream org.apache.poi.hwmf.usermodel.HwmfEmbedded java.awt.image.BufferedImage org.apache.poi.hwmf.usermodel.HwmfEmbeddedType javax.imageio.ImageIO void byte boolean java.lang.String ","","setData toByteArray write toString ","","",java.lang.RuntimeException
2230,"IfStatement","null",false,"compression type compressed_signature_int ","int ","","","IOException ","",java.lang.IllegalArgumentException
2231,"IfStatement","null",false,"header_signature sig ","int ","","","IOException ","",java.lang.IllegalArgumentException
2232,"SwitchStatement","null",false,"level ","int ","","","IOException ","",java.lang.IllegalStateException
2233,"IfStatement","null",false,"contents ","org.apache.poi.hmef.attribute.TNEFAttribute ","NULL ","","","",java.lang.IllegalArgumentException
2234,"IfStatement","null",false,"bin data length ","int byte ","","","IOException ","",java.lang.IllegalArgumentException
2235,"IfStatement","null",true,"parent id_attachment ","org.apache.poi.hmef.attribute.TNEFProperty org.apache.poi.hmef.attribute.TNEFAttribute ","","getProperty ","IOException ","java.io.IOException ",java.lang.IllegalArgumentException
2236,"IfStatement","null",false,"values type null ","org.apache.poi.hsmf.datatypes.Types.MAPIType int org.apache.poi.hsmf.datatypes.Types ","","","IOException ","java.lang.IllegalArgumentException ",java.io.IOException
2237,"IfStatement","null",true,"unicode_string type binary directory ascii_string ","org.apache.poi.hsmf.datatypes.Types.MAPIType org.apache.poi.hsmf.datatypes.Types ","","","IOException ","",java.lang.IllegalArgumentException
2238,"IfStatement","null",false,"skipped to skip ","int long ","","","IOException ","",java.io.IOException
2239,"IfStatement","null",true,"unicode_string type ","int org.apache.poi.hsmf.datatypes.Types.MAPIType org.apache.poi.hsmf.datatypes.Types ","","getId ","","",java.lang.IllegalArgumentException
2240,"IfStatement","null",true,"args length ","int java.lang.String ","","","Exception ","",java.lang.IllegalArgumentException
2241,"IfStatement","null",false,"header_signature sig ","int org.apache.poi.hmef.HMEFMessage ","","","IOException ","",java.lang.IllegalArgumentException
2242,"IfStatement","null",false,"dir ","java.io.File boolean ","","exists ","IOException ","",java.io.FileNotFoundException
2243,"IfStatement","null",false,"","java.lang.String boolean ","CHNKINK  ","equals ","IOException ","",java.lang.IllegalArgumentException
2244,"MethodDeclaration","null",false,"","","","","","",java.lang.IllegalStateException
2245,"IfStatement","null",false,"name dir ","java.lang.String org.apache.poi.poifs.filesystem.DirectoryNode boolean ","","hasEntry ","IOException ","",java.lang.IllegalArgumentException
2246,"CatchClause","java.io.FileNotFoundException",true,"dir path ","org.apache.poi.poifs.filesystem.DirectoryNode int java.lang.String org.apache.poi.poifs.filesystem.Entry ","","getEntry ","","",java.lang.IllegalArgumentException
2247,"SwitchStatement","null",false,"type ","int ","","","","",java.lang.IllegalArgumentException
2248,"SwitchStatement","null",true,"signature ","int ","","","","",java.lang.IllegalArgumentException
2249,"SwitchStatement","null",true,"signature ","int ","","","","",java.lang.IllegalArgumentException
2250,"CatchClause","java.io.IOException",false,"out header count len inflater checksum_size rawdata chunk ","int byte org.apache.poi.hslf.blip.Metafile.Header java.util.zip.InflaterInputStream java.io.ByteArrayOutputStream java.io.InputStream long void java.io.ByteArrayInputStream org.apache.poi.util.IOUtils ","4096 ","read getSize getRawData toByteArray write skipFully close ","","",org.apache.poi.hslf.exceptions.HSLFException
2251,"SwitchStatement","null",true,"signature ","int ","","","","",java.lang.IllegalArgumentException
2252,"CatchClause","java.io.IOException",false,"rawdata out macheader pict checksum_size pos ","byte java.io.ByteArrayOutputStream int void ","512 ","write toByteArray getUIDInstanceCount read ","","",org.apache.poi.hslf.exceptions.HSLFException
2253,"SwitchStatement","null",true,"signature ","int ","","","","",java.lang.IllegalArgumentException
2254,"CatchClause","java.io.IOException",false,"skip len out aldus header count skipped inflater checksum_size rawdata chunk ","int byte long java.io.ByteArrayOutputStream org.apache.poi.hslf.blip.Metafile.Header java.util.zip.InflaterInputStream java.io.InputStream org.apache.poi.sl.image.ImageHeaderWMF void java.io.ByteArrayInputStream java.awt.Rectangle ","4096 ","read getUIDInstanceCount write toByteArray getBounds getRawData skipFully close getSize ","","",org.apache.poi.hslf.exceptions.HSLFException
2255,"SwitchStatement","null",true,"signature ","int ","","","","",java.lang.IllegalArgumentException
2256,"SwitchStatement","null",true,"signature ","int ","","","","",java.lang.IllegalArgumentException
2257,"IfStatement","null",false,"","org.apache.poi.hslf.record.ExObjRefAtom ","NULL ","","","",org.apache.poi.hslf.exceptions.HSLFException
2258,"IfStatement","null",false,"ctrl ","org.apache.poi.hslf.record.ExControl ","NULL ","","","",java.lang.NullPointerException
2259,"IfStatement","null",true,"indent level max_indent ","int org.apache.poi.hslf.record.TxMasterStyleAtom ","","","","",java.lang.IllegalArgumentException
2260,"MethodDeclaration","null",true,"name ","java.lang.String org.apache.poi.hslf.model.textproperties.TextProp boolean ","","equals getName ","","",org.apache.poi.hslf.exceptions.HSLFException
2261,"IfStatement","null",true,"text prop ","org.apache.poi.hslf.model.textproperties.TextProp ","NULL ","","","",org.apache.poi.hslf.exceptions.HSLFException
2262,"IfStatement","null",false,"character text prop type ","org.apache.poi.hslf.model.textproperties.TextPropCollection.TextPropType ","","","","",java.lang.RuntimeException
2263,"IfStatement","null",false,"_data length ","int byte ","","","","",java.lang.IllegalArgumentException
2264,"IfStatement","null",true,"length source start ","int byte ","","","","",org.apache.poi.hslf.exceptions.HSLFException
2265,"CatchClause","java.io.IOException",false,"bos sir ","org.apache.poi.hslf.record.TextSpecInfoRun java.io.ByteArrayOutputStream void ","","writeOut ","","",org.apache.poi.hslf.exceptions.HSLFException
2266,"CatchClause","java.io.IOException",false,"bos run ","org.apache.poi.hslf.record.TextSpecInfoRun java.io.ByteArrayOutputStream void ","","writeOut ","","",org.apache.poi.hslf.exceptions.HSLFException
2267,"CatchClause","java.io.IOException",false,"crypto a p i leis ","org.apache.poi.poifs.crypt.EncryptionInfo org.apache.poi.poifs.crypt.EncryptionMode org.apache.poi.util.LittleEndianInputStream ","","","","",org.apache.poi.EncryptedDocumentException
2268,"IfStatement","null",true,"_slide locations slide i d ","int java.util.Map boolean ","","containsKey ","","",org.apache.poi.hslf.exceptions.CorruptPowerPointFileException
2269,"CatchClause","java.io.IOException",false,"entry cnt info block persist id fld offset intbuf last slide id cnt persist fld bos next slide id last persist entry ","int org.apache.poi.hslf.record.PersistPtrHolder.BufAccessBAOS byte org.apache.poi.util.BitField void org.apache.poi.util.LittleEndian ","","putInt setValue getBuf write getInt getValue size ","","",org.apache.poi.hslf.exceptions.HSLFException
2270,"IfStatement","null",false,"valid ","boolean ","","","IOException ","",java.io.IOException
2271,"IfStatement","null",false,"_data length ","int byte ","","","","",java.lang.IllegalArgumentException
2272,"IfStatement","null",false,"_data length ","int byte ","","","","",java.lang.IllegalArgumentException
2273,"IfStatement","null",true,"length data ","int byte ","","","","",org.apache.poi.hslf.exceptions.HSLFException
2274,"IfStatement","null",false,"_data length ","int byte ","","","","",java.lang.IllegalArgumentException
2275,"CatchClause","java.io.IOException",false,"center_body length _data leos char styles paragraph styles native id type bos _header ","int org.apache.poi.hslf.model.textproperties.TextPropCollection java.io.ByteArrayOutputStream org.apache.poi.util.LittleEndianOutputStream void byte java.util.List org.apache.poi.sl.usermodel.TextShape.TextPlaceholder org.apache.poi.util.LittleEndian short ","","copy get writeShort writeOut toByteArray putInt setIndentLevel close getIndentLevel size ","","",org.apache.poi.hslf.exceptions.HSLFException
2276,"IfStatement","null",false,"_data length ","int byte ","","","","",java.lang.IllegalArgumentException
2277,"IfStatement","null",false,"doc props ","org.apache.poi.poifs.filesystem.DocumentEntry int ","131072 ","getSize ","IOException ","org.apache.poi.hslf.exceptions.OldPowerPointFormatException org.apache.poi.hslf.exceptions.CorruptPowerPointFileException ",org.apache.poi.hslf.exceptions.CorruptPowerPointFileException
2278,"IfStatement","null",false,"is p p95 ","boolean ","","","IOException ","org.apache.poi.hslf.exceptions.CorruptPowerPointFileException org.apache.poi.hslf.exceptions.OldPowerPointFormatException ",org.apache.poi.hslf.exceptions.CorruptPowerPointFileException
2279,"IfStatement","null",false,"font collection ","org.apache.poi.hslf.record.FontCollection ","NULL ","","","",java.lang.IllegalStateException
2280,"IfStatement","null",false,"_data length ","int byte ","","","","",java.lang.IllegalArgumentException
2281,"CatchClause","java.io.IOException",false,"bos _child records ","org.apache.poi.hslf.record.Record java.util.List java.io.ByteArrayOutputStream void ","","writeOut ","","",org.apache.poi.hslf.exceptions.HSLFException
2282,"IfStatement","null",false,"name len ","int ","","","","",org.apache.poi.hslf.exceptions.HSLFException
2283,"IfStatement","null",false,"rleni type pos ","int long ","0xffff ","","","",org.apache.poi.hslf.exceptions.CorruptPowerPointFileException
2284,"CatchClause","java.lang.RuntimeException",true,"len to return start ","int org.apache.poi.hslf.record.Record org.apache.poi.hslf.record.RecordTypes.RecordConstructor byte ","","apply ","","",org.apache.poi.hslf.exceptions.HSLFException
2285,"IfStatement","null",false,"_children ","org.apache.poi.hslf.record.Record org.apache.poi.hslf.record.ExObjListAtom ","","","","",java.lang.IllegalStateException
2286,"IfStatement","null",true,"length source start ","int byte ","","","","",org.apache.poi.hslf.exceptions.HSLFException
2287,"CatchClause","java.io.IOException",true,"rgb baos ","int java.io.ByteArrayOutputStream void ","","writeLittleEndian ","","",org.apache.poi.hslf.exceptions.HSLFException
2288,"IfStatement","null",true,"rgb length ","int byte ","","","","",org.apache.poi.hslf.exceptions.HSLFException
2289,"IfStatement","null",true,"length source start ","int byte ","","","","",org.apache.poi.hslf.exceptions.HSLFException
2290,"CatchClause","java.io.IOException",false,"","void ","","updateRawContents ","","",org.apache.poi.hslf.exceptions.HSLFException
2291,"IfStatement","null",false,"_children ","org.apache.poi.hslf.record.Record org.apache.poi.hslf.record.DocumentAtom ","","","","",java.lang.IllegalStateException
2292,"IfStatement","null",false,"end doc type i d end document ","org.apache.poi.hslf.record.RecordTypes short org.apache.poi.hslf.record.Record long ","","getRecordType ","","",java.lang.IllegalStateException
2293,"IfStatement","null",false,"new location ","java.lang.Integer ","NULL ","","","org.apache.poi.hslf.exceptions.HSLFException ",org.apache.poi.hslf.exceptions.HSLFException
2294,"IfStatement","null",false,"new location ","java.lang.Integer ","NULL ","","","org.apache.poi.hslf.exceptions.HSLFException ",org.apache.poi.hslf.exceptions.HSLFException
2295,"IfStatement","null",true,"old loc _children length number ","int org.apache.poi.hslf.record.Record ","","","","",java.lang.IllegalArgumentException
2296,"IfStatement","null",false,"loc ","int ","","","","",java.lang.IllegalArgumentException
2297,"IfStatement","null",false,"loc ","int ","","","","",java.lang.IllegalArgumentException
2298,"IfStatement","null",false,"new loc ","int ","","","","java.lang.IllegalArgumentException ",java.lang.IllegalArgumentException
2299,"IfStatement","null",false,"old loc ","int ","","","","java.lang.IllegalArgumentException ",java.lang.IllegalArgumentException
2300,"IfStatement","null",false,"new loc ","int ","","","","java.lang.IllegalArgumentException ",java.lang.IllegalArgumentException
2301,"IfStatement","null",false,"old loc ","int ","","","","java.lang.IllegalArgumentException ",java.lang.IllegalArgumentException
2302,"CatchClause","java.lang.Exception",false,"","void ","","readPowerPointStream readCurrentUserStream readOtherStreams buildRecords ","IOException ","",java.lang.Exception
2303,"IfStatement","null",false,"","java.io.InputStream ","NULL ","","","org.apache.poi.hslf.exceptions.HSLFException ",org.apache.poi.hslf.exceptions.HSLFException
2304,"CatchClause","java.io.IOException",false,"","java.io.InputStream org.apache.poi.hslf.usermodel.HSLFSlideShowImpl void ","","close ","","org.apache.poi.hslf.exceptions.HSLFException ",org.apache.poi.hslf.exceptions.HSLFException
2305,"IfStatement","null",false,"len ver_inst type ","int ","0x1C 4085 0x20 ","","","",org.apache.poi.hslf.exceptions.CorruptPowerPointFileException
2306,"IfStatement","null",false,"imgsize ","int ","","","IOException ","",org.apache.poi.hslf.exceptions.CorruptPowerPointFileException
2307,"CatchClause","java.io.IOException",false,"","void ","NULL ","updateAndWriteDependantRecords ","","",org.apache.poi.hslf.exceptions.CorruptPowerPointFileException
2308,"IfStatement","null",false,"ptr usr ","org.apache.poi.hslf.record.UserEditAtom org.apache.poi.hslf.record.PersistPtrHolder ","NULL ","","IOException ","org.apache.poi.hslf.exceptions.HSLFException ",org.apache.poi.hslf.exceptions.HSLFException
2309,"IfStatement","null",false,"new last user edit atom pos usr ","java.lang.Integer org.apache.poi.hslf.record.UserEditAtom int ","NULL ","getLastOnDiskOffset ","IOException ","org.apache.poi.hslf.exceptions.HSLFException ",org.apache.poi.hslf.exceptions.HSLFException
2310,"CatchClause","java.io.IOException",false,"","void ","","readPictures ","","",org.apache.poi.hslf.exceptions.CorruptPowerPointFileException
2311,"CatchClause","java.io.IOException",false,"","void ","","readPictures ","","",org.apache.poi.hslf.exceptions.CorruptPowerPointFileException
2312,"IfStatement","null",false,"_slide show ","org.apache.poi.hslf.usermodel.HSLFSlideShow ","NULL ","","","",org.apache.poi.hslf.exceptions.HSLFException
2313,"IfStatement","null",false,"spgr ","org.apache.poi.ddf.EscherContainerRecord ","NULL ","","","",java.lang.IllegalStateException
2314,"IfStatement","null",true,"picture data ","org.apache.poi.sl.usermodel.PictureData org.apache.poi.hslf.usermodel.HSLFPictureData ","","","","",java.lang.IllegalArgumentException
2315,"IfStatement","null",true,"num rows num cols ","int ","","","","",java.lang.IllegalArgumentException
2316,"IfStatement","null",true,"picture data ","org.apache.poi.sl.usermodel.PictureData org.apache.poi.hslf.usermodel.HSLFPictureData ","","","","",java.lang.IllegalArgumentException
